Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-06-11 13:30:00+00:00,333.239990234375,335.5,332.3699951171875,334.05499267578125,16181795
2025-06-11 13:35:00+00:00,333.70001220703125,334.7789001464844,332.80999755859375,333.2799987792969,3188616
2025-06-11 13:40:00+00:00,332.4898986816406,333.8699951171875,331.0400085449219,333.70001220703125,3317452
2025-06-11 13:45:00+00:00,332.2900085449219,332.5899963378906,328.82000732421875,332.4314880371094,4277627
2025-06-11 13:50:00+00:00,331.44049072265625,332.5,330.156005859375,332.260009765625,2613893
2025-06-11 13:55:00+00:00,329.7699890136719,331.4681091308594,328.20001220703125,331.44500732421875,2740508
2025-06-11 14:00:00+00:00,331.04998779296875,331.95001220703125,329.7900085449219,329.82000732421875,2164004
2025-06-11 14:05:00+00:00,332.25,332.55999755859375,331.0,331.0400085449219,1704265
2025-06-11 14:10:00+00:00,332.79998779296875,333.57501220703125,331.25,332.24798583984375,2447712
2025-06-11 14:15:00+00:00,332.1449890136719,333.2300109863281,332.0,332.760009765625,1504521
2025-06-11 14:20:00+00:00,332.5007019042969,332.5799865722656,330.7300109863281,332.1099853515625,1606684
2025-06-11 14:25:00+00:00,333.1199951171875,334.4198913574219,332.260009765625,332.50469970703125,2255670
2025-06-11 14:30:00+00:00,333.0150146484375,333.4800109863281,332.45001220703125,333.0799865722656,1042505
2025-06-11 14:35:00+00:00,333.6499938964844,334.2900085449219,333.54998779296875,333.6600036621094,1628166
2025-06-11 14:40:00+00:00,333.102294921875,333.69989013671875,332.1300048828125,333.6300048828125,1382438
2025-06-11 14:45:00+00:00,331.625,333.1698913574219,331.3399963378906,333.010009765625,1290359
2025-06-11 14:50:00+00:00,332.90301513671875,333.09210205078125,331.2701110839844,331.6131896972656,1192282
2025-06-11 14:55:00+00:00,332.1600036621094,332.17999267578125,331.70001220703125,331.81878662109375,938292
2025-06-11 15:00:00+00:00,332.3550109863281,332.76190185546875,331.6700134277344,331.8299865722656,926662
2025-06-11 15:05:00+00:00,331.20001220703125,332.45001220703125,331.20001220703125,332.29998779296875,760576
2025-06-11 15:10:00+00:00,331.5101013183594,332.1400146484375,330.1700134277344,330.2773132324219,2308559
2025-06-11 15:15:00+00:00,333.1000061035156,333.3808898925781,331.79998779296875,331.8399963378906,1276612
2025-06-11 15:20:00+00:00,332.8699951171875,333.439697265625,332.5400085449219,333.1000061035156,815658
2025-06-11 15:25:00+00:00,331.9988098144531,332.7699890136719,331.8595886230469,332.7016906738281,1083224
2025-06-11 15:30:00+00:00,331.3301086425781,331.639892578125,331.17999267578125,331.32000732421875,1293975
2025-06-11 15:35:00+00:00,330.5400085449219,331.94000244140625,330.4800109863281,331.3299865722656,944229
2025-06-11 15:40:00+00:00,330.7898864746094,331.45001220703125,330.4100036621094,330.510009765625,892727
2025-06-11 15:45:00+00:00,330.989990234375,331.79998779296875,330.6200866699219,330.75,954878
2025-06-11 15:50:00+00:00,331.1347961425781,331.2200012207031,330.07000732421875,331.010009765625,961069
2025-06-11 15:55:00+00:00,329.8747863769531,331.1300048828125,329.510009765625,331.1050109863281,1214852
2025-06-11 16:00:00+00:00,330.70001220703125,330.70989990234375,329.75,329.8450012207031,891147
2025-06-11 16:05:00+00:00,328.45001220703125,330.7699890136719,328.4200134277344,330.6549987792969,1623427
2025-06-11 16:10:00+00:00,327.3800048828125,328.6698913574219,326.0299987792969,328.45001220703125,2496571
2025-06-11 16:15:00+00:00,327.92999267578125,328.39990234375,327.3800048828125,327.4049987792969,1118720
2025-06-11 16:20:00+00:00,327.3550109863281,328.25,326.9100036621094,327.9154968261719,1216762
2025-06-11 16:25:00+00:00,328.95001220703125,328.95001220703125,327.2001037597656,327.364990234375,1257658
2025-06-11 16:30:00+00:00,329.1000061035156,329.3900146484375,328.6408996582031,328.8599853515625,909352
2025-06-11 16:35:00+00:00,329.3774108886719,329.69000244140625,328.57000732421875,329.04998779296875,814543
2025-06-11 16:40:00+00:00,329.2099914550781,330.0,329.04998779296875,329.3699951171875,817428
2025-06-11 16:45:00+00:00,328.9999084472656,329.3999938964844,328.80010986328125,329.1889953613281,658808
2025-06-11 16:50:00+00:00,329.2099914550781,329.8699951171875,328.94061279296875,328.9750061035156,671169
2025-06-11 16:55:00+00:00,329.7099914550781,329.989990234375,329.1600036621094,329.2349853515625,566576
2025-06-11 17:00:00+00:00,330.5450134277344,330.7699890136719,329.1700134277344,329.70001220703125,941945
2025-06-11 17:05:00+00:00,331.0299987792969,331.30950927734375,330.4800109863281,330.5299987792969,937673
2025-06-11 17:10:00+00:00,330.2449951171875,331.1000061035156,330.1499938964844,331.0,655662
2025-06-11 17:15:00+00:00,330.1449890136719,330.42999267578125,329.3999938964844,330.2886962890625,844399
2025-06-11 17:20:00+00:00,330.1293029785156,330.4599914550781,329.618408203125,330.1700134277344,811250
2025-06-11 17:25:00+00:00,330.92999267578125,331.0799865722656,329.93011474609375,330.0950012207031,785342
2025-06-11 17:30:00+00:00,330.6300048828125,331.04949951171875,330.010009765625,330.9200134277344,635302
2025-06-11 17:35:00+00:00,330.20001220703125,331.0799865722656,329.95001220703125,330.6199951171875,752997
2025-06-11 17:40:00+00:00,329.375,330.6000061035156,328.80010986328125,330.1365051269531,856900
2025-06-11 17:45:00+00:00,328.010009765625,329.4599914550781,327.7099914550781,329.3399963378906,1086432
2025-06-11 17:50:00+00:00,328.1636047363281,328.3900146484375,327.7408142089844,328.0002136230469,883296
2025-06-11 17:55:00+00:00,325.69500732421875,328.3995056152344,325.30999755859375,328.1300048828125,1636312
2025-06-11 18:00:00+00:00,323.9453125,326.4820861816406,322.7699890136719,325.67999267578125,2983774
2025-06-11 18:05:00+00:00,325.4700012207031,325.6400146484375,323.7200012207031,323.885009765625,2035918
2025-06-11 18:10:00+00:00,324.0050048828125,325.84991455078125,324.0,325.4372863769531,1253739
2025-06-11 18:15:00+00:00,323.9471130371094,324.6700134277344,322.7799987792969,324.0,1656592
2025-06-11 18:20:00+00:00,324.8500061035156,324.9390869140625,323.8349914550781,323.9200134277344,1035516
2025-06-11 18:25:00+00:00,324.7200012207031,325.3900146484375,324.2615051269531,324.864990234375,920750
2025-06-11 18:30:00+00:00,325.1199951171875,325.7489929199219,323.8999938964844,324.7099914550781,1272708
2025-06-11 18:35:00+00:00,325.79998779296875,326.12890625,324.70001220703125,325.0799865722656,978455
2025-06-11 18:40:00+00:00,326.04998779296875,326.3599853515625,325.45001220703125,325.7900085449219,918164
2025-06-11 18:45:00+00:00,326.0299987792969,326.489990234375,325.8599853515625,326.010009765625,733088
2025-06-11 18:50:00+00:00,325.7135009765625,326.489990234375,325.6007995605469,325.989990234375,718282
2025-06-11 18:55:00+00:00,325.46319580078125,326.1000061035156,324.9750061035156,325.6112060546875,861058
2025-06-11 19:00:00+00:00,325.19000244140625,325.7099914550781,324.6600036621094,325.54998779296875,843756
2025-06-11 19:05:00+00:00,324.8999938964844,325.5899963378906,324.30999755859375,325.1700134277344,830948
2025-06-11 19:10:00+00:00,324.8699951171875,325.139892578125,324.4599914550781,324.8537902832031,598611
2025-06-11 19:15:00+00:00,324.2550048828125,325.2900085449219,323.8999938964844,324.80999755859375,917408
2025-06-11 19:20:00+00:00,325.2099914550781,325.44000244140625,323.80999755859375,324.2900085449219,1053943
2025-06-11 19:25:00+00:00,324.94000244140625,325.7900085449219,324.6300048828125,325.2008056640625,1093932
2025-06-11 19:30:00+00:00,323.5450134277344,325.1700134277344,323.5115051269531,324.7850036621094,1002494
2025-06-11 19:35:00+00:00,324.4100036621094,324.7200012207031,323.2200012207031,323.5450134277344,1162816
2025-06-11 19:40:00+00:00,324.80999755859375,325.0400085449219,323.8500061035156,324.4200134277344,1104518
2025-06-11 19:45:00+00:00,325.1474914550781,325.70001220703125,324.7900085449219,324.80999755859375,1238411
2025-06-11 19:50:00+00:00,326.3699951171875,326.739990234375,325.0799865722656,325.20001220703125,1821169
2025-06-11 19:55:00+00:00,326.489990234375,326.6499938964844,326.1600036621094,326.427490234375,1965084
2025-06-12 13:30:00+00:00,324.3507080078125,325.32989501953125,322.7699890136719,323.07501220703125,7250993
2025-06-12 13:35:00+00:00,327.8349914550781,328.0,322.9599914550781,323.7099914550781,3136745
2025-06-12 13:40:00+00:00,327.55999755859375,329.3528137207031,326.8900146484375,327.7300109863281,2834825
2025-06-12 13:45:00+00:00,326.05499267578125,327.6787109375,324.9010009765625,327.54998779296875,2248265
2025-06-12 13:50:00+00:00,325.7099914550781,327.32000732421875,325.3999938964844,326.0199890136719,1736623
2025-06-12 13:55:00+00:00,326.29998779296875,326.69879150390625,324.8999938964844,325.69000244140625,1319956
2025-06-12 14:00:00+00:00,324.8800048828125,326.8299865722656,324.1200866699219,326.32000732421875,1558349
2025-06-12 14:05:00+00:00,326.1199951171875,326.6499938964844,324.8450012207031,326.42999267578125,1484156
2025-06-12 14:10:00+00:00,327.1650085449219,327.84930419921875,326.07000732421875,326.1400146484375,1572763
2025-06-12 14:15:00+00:00,326.0000915527344,328.239990234375,325.75,328.010009765625,1582471
2025-06-12 14:20:00+00:00,326.1549987792969,326.2300109863281,324.69000244140625,326.0350036621094,1351913
2025-06-12 14:25:00+00:00,326.489990234375,326.70001220703125,325.3999938964844,326.1449890136719,1026773
2025-06-12 14:30:00+00:00,325.57000732421875,326.8583068847656,325.2099914550781,326.5299987792969,1028555
2025-06-12 14:35:00+00:00,325.5,326.1698913574219,325.0101013183594,325.5350036621094,828272
2025-06-12 14:40:00+00:00,324.94000244140625,326.1300048828125,324.6000061035156,325.5299987792969,1142243
2025-06-12 14:45:00+00:00,324.30059814453125,325.3775939941406,323.8900146484375,324.96270751953125,1351522
2025-06-12 14:50:00+00:00,325.3905029296875,325.55999755859375,324.25,324.3175964355469,948467
2025-06-12 14:55:00+00:00,326.1000061035156,326.2200012207031,324.9010009765625,325.4436950683594,988873
2025-06-12 15:00:00+00:00,326.19500732421875,326.9100036621094,325.5799865722656,326.0914001464844,1077916
2025-06-12 15:05:00+00:00,327.3999938964844,328.1000061035156,326.1499938964844,326.2200012207031,1515001
2025-06-12 15:10:00+00:00,327.9193115234375,328.239990234375,326.94000244140625,327.45330810546875,1184159
2025-06-12 15:15:00+00:00,326.8500061035156,328.7499084472656,326.5,327.9200134277344,1445259
2025-06-12 15:20:00+00:00,325.8550109863281,327.3876953125,325.29998779296875,326.8450012207031,1176336
2025-06-12 15:25:00+00:00,326.3999938964844,326.6000061035156,325.3699951171875,325.864990234375,983917
2025-06-12 15:30:00+00:00,326.385009765625,326.7655944824219,325.9599914550781,326.3599853515625,706088
2025-06-12 15:35:00+00:00,326.7489929199219,327.2850036621094,326.2699890136719,326.3385925292969,672339
2025-06-12 15:40:00+00:00,325.7629089355469,326.7799987792969,325.54998779296875,326.7699890136719,640330
2025-06-12 15:45:00+00:00,325.2749938964844,326.0799865722656,325.18670654296875,325.7663879394531,617681
2025-06-12 15:50:00+00:00,327.3599853515625,327.6000061035156,325.04998779296875,325.30999755859375,1334390
2025-06-12 15:55:00+00:00,326.7449951171875,327.6899108886719,326.4100036621094,327.3599853515625,1217716
2025-06-12 16:00:00+00:00,329.8500061035156,332.54998779296875,326.6908874511719,326.7449951171875,4154812
2025-06-12 16:05:00+00:00,329.25,330.94989013671875,328.7200012207031,329.760009765625,1893275
2025-06-12 16:10:00+00:00,329.9299011230469,330.2391052246094,329.1300048828125,329.3399963378906,1302552
2025-06-12 16:15:00+00:00,328.7200012207031,330.0,328.4200134277344,329.9049987792969,1041499
2025-06-12 16:20:00+00:00,326.94989013671875,328.82989501953125,326.53009033203125,328.75,1343682
2025-06-12 16:25:00+00:00,326.3699951171875,327.4200134277344,326.0899963378906,326.8949890136719,1282410
2025-06-12 16:30:00+00:00,325.6050109863281,326.5293884277344,324.4200134277344,326.3800048828125,1745988
2025-06-12 16:35:00+00:00,325.4750061035156,326.1000061035156,324.8299865722656,325.5799865722656,1481066
2025-06-12 16:40:00+00:00,325.4599914550781,325.6098937988281,324.7701110839844,325.4599914550781,771539
2025-06-12 16:45:00+00:00,324.29998779296875,326.0476989746094,323.8800048828125,325.42498779296875,1375020
2025-06-12 16:50:00+00:00,323.7777099609375,324.32000732421875,323.510009765625,324.2699890136719,1219368
2025-06-12 16:55:00+00:00,324.14080810546875,324.57000732421875,323.67120361328125,323.739990234375,833758
2025-06-12 17:00:00+00:00,324.0,324.7900085449219,323.55999755859375,324.19500732421875,949016
2025-06-12 17:05:00+00:00,324.9755859375,325.05999755859375,323.75,324.010009765625,760836
2025-06-12 17:10:00+00:00,325.302001953125,325.55999755859375,324.8500061035156,324.95001220703125,885272
2025-06-12 17:15:00+00:00,325.0085144042969,325.6099853515625,324.82000732421875,325.3599853515625,631762
2025-06-12 17:20:00+00:00,324.7637939453125,325.2691955566406,324.45001220703125,324.9700012207031,509656
2025-06-12 17:25:00+00:00,325.09210205078125,325.29998779296875,324.5199890136719,324.70001220703125,453677
2025-06-12 17:30:00+00:00,325.3949890136719,325.45001220703125,325.05999755859375,325.0849914550781,409968
2025-06-12 17:35:00+00:00,325.55999755859375,325.7699890136719,325.239990234375,325.4316101074219,462521
2025-06-12 17:40:00+00:00,323.8800048828125,325.59991455078125,323.760009765625,325.55499267578125,1039722
2025-06-12 17:45:00+00:00,322.7799987792969,324.026611328125,321.8500061035156,323.9100036621094,1581470
2025-06-12 17:50:00+00:00,322.5591125488281,323.2799987792969,322.3699951171875,322.760009765625,822320
2025-06-12 17:55:00+00:00,322.8900146484375,323.1600036621094,322.04998779296875,322.5150146484375,831115
2025-06-12 18:00:00+00:00,322.7300109863281,323.05999755859375,322.25,322.8500061035156,562735
2025-06-12 18:05:00+00:00,322.7325134277344,323.0199890136719,322.5299987792969,322.7250061035156,428868
2025-06-12 18:10:00+00:00,322.510009765625,323.3800048828125,322.3999938964844,322.70001220703125,698918
2025-06-12 18:15:00+00:00,322.0,322.88970947265625,321.3299865722656,322.3999938964844,1017200
2025-06-12 18:20:00+00:00,319.92498779296875,322.01141357421875,319.4800109863281,321.9800109863281,1713446
2025-06-12 18:25:00+00:00,319.6600036621094,320.2200012207031,319.1000061035156,319.89801025390625,1373477
2025-06-12 18:30:00+00:00,320.0899963378906,320.3999938964844,319.44000244140625,319.69500732421875,1035044
2025-06-12 18:35:00+00:00,320.368408203125,320.6300048828125,320.0400085449219,320.1199951171875,1086851
2025-06-12 18:40:00+00:00,318.80999755859375,320.7699890136719,318.7699890136719,320.3599853515625,1427273
2025-06-12 18:45:00+00:00,318.9587097167969,319.3934020996094,318.67999267578125,318.7869873046875,1009910
2025-06-12 18:50:00+00:00,319.0899963378906,319.5899963378906,318.7804870605469,318.9200134277344,784282
2025-06-12 18:55:00+00:00,319.4100036621094,319.5400085449219,318.94000244140625,319.0877990722656,826506
2025-06-12 19:00:00+00:00,319.1900939941406,319.44000244140625,318.4700012207031,319.13250732421875,1088295
2025-06-12 19:05:00+00:00,317.9104919433594,319.289306640625,317.70001220703125,319.239501953125,1268652
2025-06-12 19:10:00+00:00,317.5400085449219,318.0,316.8800048828125,317.94000244140625,1624164
2025-06-12 19:15:00+00:00,319.239990234375,319.3999938964844,317.4100036621094,317.5028991699219,1599439
2025-06-12 19:20:00+00:00,319.32000732421875,319.9399108886719,318.760009765625,319.2550048828125,1323581
2025-06-12 19:25:00+00:00,319.5,319.8699951171875,319.0400085449219,319.3500061035156,984789
2025-06-12 19:30:00+00:00,319.0799865722656,319.7900085449219,318.7900085449219,319.4342041015625,1075222
2025-06-12 19:35:00+00:00,319.0199890136719,319.3699951171875,318.3599853515625,319.1025085449219,825955
2025-06-12 19:40:00+00:00,319.32000732421875,319.6199951171875,318.660888671875,318.989990234375,955698
2025-06-12 19:45:00+00:00,319.375,319.4200134277344,318.760009765625,319.29998779296875,1013421
2025-06-12 19:50:00+00:00,318.8900146484375,319.6600036621094,318.6000061035156,319.30999755859375,1215064
2025-06-12 19:55:00+00:00,319.17498779296875,319.3800048828125,318.8500061035156,318.92999267578125,1570052
2025-06-13 13:30:00+00:00,316.8800048828125,317.5,313.29998779296875,314.0,7920508
2025-06-13 13:35:00+00:00,317.3861999511719,318.2898864746094,316.05999755859375,316.7749938964844,2230586
2025-06-13 13:40:00+00:00,317.3399963378906,318.5,316.45001220703125,317.3999938964844,1931796
2025-06-13 13:45:00+00:00,318.4800109863281,319.19000244140625,317.03009033203125,317.3299865722656,1913857
2025-06-13 13:50:00+00:00,318.0899963378906,320.3399963378906,317.9100036621094,318.44000244140625,2276227
2025-06-13 13:55:00+00:00,316.20001220703125,318.23919677734375,315.8999938964844,318.13848876953125,2046885
2025-06-13 14:00:00+00:00,317.0950012207031,317.989013671875,315.5810852050781,316.1650085449219,2234807
2025-06-13 14:05:00+00:00,317.939697265625,319.0,316.3699951171875,317.1072082519531,1643527
2025-06-13 14:10:00+00:00,316.8301086425781,318.1499938964844,316.60009765625,317.8999938964844,1362397
2025-06-13 14:15:00+00:00,315.4549865722656,316.84149169921875,315.3299865722656,316.79998779296875,1504553
2025-06-13 14:20:00+00:00,315.69000244140625,315.7398986816406,314.2799987792969,315.4892883300781,1982475
2025-06-13 14:25:00+00:00,314.45001220703125,316.039306640625,314.29998779296875,315.69158935546875,1309198
2025-06-13 14:30:00+00:00,316.0299987792969,316.17999267578125,314.0199890136719,314.4800109863281,1466188
2025-06-13 14:35:00+00:00,316.7650146484375,317.32000732421875,316.0199890136719,316.0799865722656,1227908
2025-06-13 14:40:00+00:00,316.5981140136719,318.1600036621094,316.260009765625,316.7850036621094,1387847
2025-06-13 14:45:00+00:00,315.9150085449219,317.25,315.7637939453125,316.57501220703125,1060129
2025-06-13 14:50:00+00:00,316.32000732421875,316.6499938964844,315.6600036621094,315.8900146484375,821326
2025-06-13 14:55:00+00:00,317.0,317.3340148925781,316.17999267578125,316.2749938964844,787151
2025-06-13 15:00:00+00:00,318.4179992675781,318.70001220703125,316.9100036621094,317.010009765625,1104701
2025-06-13 15:05:00+00:00,319.1299133300781,319.7799987792969,318.239990234375,318.4049987792969,1265206
2025-06-13 15:10:00+00:00,319.6700134277344,319.7799987792969,318.66009521484375,319.0788879394531,1148648
2025-06-13 15:15:00+00:00,318.94000244140625,320.0799865722656,318.6600036621094,319.63641357421875,1183750
2025-06-13 15:20:00+00:00,319.360107421875,320.3900146484375,318.802001953125,318.9049987792969,1175149
2025-06-13 15:25:00+00:00,318.8500061035156,319.4100036621094,318.2099914550781,319.385009765625,973370
2025-06-13 15:30:00+00:00,319.9649963378906,320.1000061035156,318.6600036621094,318.8999938964844,852276
